Data_Publicacao,Manchete,Score_IA,Classificacao
2025-11-26 08:00:00,Economist Paul Krugman says Bitcoin’s crash shows the ‘unraveling of the Trump trade’ - Fortune,0.0,Neutro
2025-11-26 08:00:00,Bitcoin Price (BTC) News: Regains $90K Ahead of Thanksgiving - CoinDesk,0.0,Neutro
2025-11-26 08:00:00,JPMorgan reveals new Bitcoin target amid market pullback - Yahoo Finance,0.1364,Positivo (Comprar)
2025-11-28 08:00:00,Famed Bitcoin Skeptic Warns of Incoming 'Full Collapse' — Angered Community Fires Back - Yahoo Finance,-0.1333,Negativo (Vender)
2025-12-01 08:00:00,Clay County residents have lost millions to a new scam. Bitcoin makes it hard to trace - KCUR,-0.0777,Neutro
2025-12-01 08:00:00,"Bitcoin slides on 'weak' sentiment, Strategy, Coinbase among crypto stocks hit - Yahoo Finance",-0.375,Negativo (Vender)
2025-12-01 08:00:00,"Strategy, the Bitcoin-Buying Company, Raises $1.44 Billion to Weather Crypto Downturn - WSJ",0.0,Neutro
2025-12-01 08:00:00,Bitcoin falls again after weak November as bearish sentiment goes on - Reuters,-0.375,Negativo (Vender)
2025-12-01 08:00:00,Bitcoin logs its worst day since March - CNBC,-1.0,Negativo (Vender)
2025-12-01 08:00:00,Strategy Announces Establishment of $1.44 Billion USD Reserve and Updates FY 2025 Guidance - Strategy,0.0,Neutro
2025-12-01 08:00:00,"Bitcoin briefly dips below $85,000 in crypto rout - AP News",0.0,Neutro
2025-12-01 08:00:00,Bitcoin Rout Picks Up Steam as Investors Fret Over a New ‘Crypto Winter’ - WSJ,0.1364,Positivo (Comprar)
2025-12-01 08:00:00,"Bitcoin takes another plunge, chances of reclaiming $100,000 by year end drop to 24% on prediction markets - Fortune",0.0,Neutro
2025-12-01 08:00:00,"If You Bought Bitcoin 30 Years Ago at Today’s Price, Here’s What You’d Have Now - Yahoo Finance",0.0,Neutro
2025-12-01 08:00:00,The Bitcoin Canary in the Coalmine? - American Enterprise Institute - AEI,0.0,Neutro
2025-12-01 08:00:00,"Bitcoin prices extend slide, falling below $85,000 - CBS News",0.0,Neutro
2025-12-01 08:00:00,Jim Cramer on if a blow to bitcoin could hurt the market - CNBC,0.0,Neutro
2025-12-01 08:00:00,Here's Where Analysts Say Bitcoin Could Be Headed Next For the Rest of 2025 - Yahoo Finance,0.0,Neutro
2025-12-02 08:00:00,Eric Trump’s cryptocurrency firm tumbles nearly 40% amid ‘crypto winter’ - The Guardian,-0.05,Neutro
2025-12-02 08:00:00,Bitcoin is the risk indicator on Wall Street - Axios,0.0,Neutro
2025-12-02 08:00:00,Behind bitcoin's big fall: Investors aren't willing to buy into the wild ride - Yahoo Finance,-0.0125,Neutro
2025-12-02 08:00:00,Trump sons’ bitcoin venture sheds almost 40% of its value in crypto turmoil - Financial Times,0.0,Neutro
2025-12-02 08:00:00,Tech stocks linked to Bitcoin take a battering as crypto traders brace for Strategy to breach danger threshold - Fortune,0.0,Neutro
2025-12-02 08:00:00,Harvard’s Big Wager on Bitcoin Came Right Before the Bust - WSJ,0.1429,Positivo (Comprar)
2025-12-03 08:00:00,Bitcoin Miners Hunted After Stealing $1 Billion of Electricity From Malaysia Grid - Bloomberg,0.0,Neutro
2025-12-03 08:00:00,"Famed Investor Michael Burry Slams Bitcoin As 'Worth Nothing' After Years of Silence, Claims $100,000 Price Is 'Ridiculous - Yahoo Finance",-0.0167,Neutro
2025-12-03 08:00:00,Bitcoin bounces back more than 10% after brutal week - Fortune,-0.125,Negativo (Vender)
2025-12-03 08:00:00,Video: BlackRock C.E.O. Calls Bitcoin an ‘Asset of Fear’ - The New York Times,0.1364,Positivo (Comprar)
2025-12-03 08:00:00,Texas Becomes First State to Buy Bitcoin - Governing,0.25,Positivo (Comprar)
2025-12-03 08:00:00,"Bitcoin falls, but crypto is here to stay, Northeastern experts say - Northeastern Global News",0.0,Neutro
2025-12-03 08:00:00,Those Sky-High Bitcoin Prices Everyone Said Were Here to Stay? They Left. - The New York Times,0.0682,Neutro
2025-12-03 08:00:00,A Huge Bitcoin Bar and Steakhouse Is Opening in DC - Washingtonian,0.4,Positivo (Comprar)
2025-12-04 08:00:00,Eric Trump's American Bitcoin bought $34 million in BTC during November slump - The Block,0.0,Neutro
2025-12-04 08:00:00,Bitcoin is down nearly 30% from its record high — history shows that's normal - CNBC,0.0636,Neutro
2025-12-04 08:00:00,JPMorgan says Strategy's resilience is key to bitcoin's price direction in the near term - The Block,0.05,Neutro
2025-12-04 08:00:00,"DAT’s All, Folks? What’s Next for Bitcoin Treasury Companies - galaxy.com",0.0,Neutro
2025-12-04 08:00:00,Bitcoin has plunged. Strategy Inc is an early victim - The Economist,0.0125,Neutro
2025-12-04 08:00:00,Michael Saylor’s Strategy may have BlackRock to thank for the 11% rise in Bitcoin - Fortune,0.0,Neutro
2025-12-04 08:00:00,Texas becomes the first state to buy bitcoin as more states eye cryptocurrencies - Stateline,0.375,Positivo (Comprar)
2025-12-04 08:00:00,Bitcoin $150K or $250K by 2026? Why Analysts Are Split on BTC’s Next Bull Cycle Peak - Yahoo Finance,0.0,Neutro
2025-12-04 08:00:00,Bitcoin: Should You Buy the Price Dip? A Paradox to Consider. - Barron's,0.0,Neutro
2025-12-05 08:00:00,"Bitcoin’s (BTC) Deep Correction Sets Stage for December Rebound, Says K33 Research - CoinDesk",0.0,Neutro
2025-12-05 08:00:00,"Is bitcoin really digital gold? In 2025, the leading crypto has failed to answer that question - CNBC",-0.25,Negativo (Vender)
2025-12-07 08:00:00,Buy the Bitcoin Dip? Why Ric Edelman Still Thinks Portfolios Should Hold Up to 40% Crypto - Yahoo Finance,0.0,Neutro
2025-12-08 08:00:00,Texas starts cryptocurrency reserve with $5 million buy - The Texas Tribune,0.0,Neutro
2025-12-08 08:00:00,UAE’s Security General Hails BTC as a ‘Key Pillar in Future Finance’ at Bitcoin MENA Conference - Bitcoin Magazine,0.0167,Neutro
2025-12-08 08:00:00,Bitcoin Traders Target $20K Bitcoin Strike as Deep Out of the Money Options Gain Traction - Yahoo Finance,0.0,Neutro
2025-12-08 08:00:00,Bernstein reveals new Bitcoin target amid market pullback - Yahoo Finance,0.1364,Positivo (Comprar)
2025-12-08 08:00:00,"Harvard Bets Big on Bitcoin With $443M Stake, Outpacing Gold 2-to-1 - Yahoo Finance",0.0,Neutro
2025-12-08 08:00:00,Bitcoin's 2025 rollercoaster may end on a low - Reuters,0.0,Neutro
2025-12-09 08:00:00,America’s Biggest Bitcoin Miners Are Pivoting to AI - WIRED,0.0,Neutro
2025-12-09 08:00:00,Four factors behind bitcoin’s recent volatility - blackrock.com,-0.2,Negativo (Vender)
2025-12-09 08:00:00,"Bitcoin Won’t Hit $200,000 This Year, Crypto Bull Concedes. Where It’s Going Instead. - Barron's",0.0,Neutro
2025-12-09 08:00:00,"PNC First Major Bank to Launch Direct Bitcoin Access for Clients, Powered by Coinbase's Crypto-as-a-Service Infrastructure - PR Newswire",0.1375,Positivo (Comprar)
2025-12-09 08:00:00,Why Does Bitcoin Keep Dumping As Soon As The US Trading Session Starts? - Yahoo Finance,0.0,Neutro
2025-12-10 08:00:00,Night owl bitcoin traders: Soon there'll be an ETF just for you - CNBC,0.0,Neutro
2025-12-10 08:00:00,"Bitcoin Will Clinch New Highs In 2026, 4-Year Cycle Over, Grayscale Says - Yahoo Finance",0.1364,Positivo (Comprar)
2025-12-10 08:00:00,The Swiss city that lets you pay for most things with bitcoin - BBC,0.5,Positivo (Comprar)
2025-12-10 08:00:00,Ark Invest’s Cathie Wood: Bitcoin’s Four-Year Cycle Will Be ‘Disrupted’ - Yahoo Finance,0.0,Neutro
2025-12-10 08:00:00,Cathie Wood Says Bitcoin’s 4-Year Cycle is Breaking as Institutions Steady the Market - Yahoo Finance,0.1667,Positivo (Comprar)
2025-12-10 08:00:00,Texas buys $5M of bitcoin as part of state cryptocurrency reserve fund - marketplace.org,0.0,Neutro
2025-12-10 08:00:00,Bitcoin miners are betting on AI over crypto : The Indicator from Planet Money - NPR,0.0,Neutro
2025-12-11 08:00:00,"Bitcoin dips below $90,000 as AI worries dent risk appetite - Reuters",0.0,Neutro
2025-12-12 08:00:00,"Bitcoin To Hit $150,000 By 2026, Treasury President Predicts - Yahoo Finance",0.0,Neutro
2025-12-13 08:00:00,Bitcoin 2030 Price Prediction: Will BTC Hit $500K or $1M? - Yahoo Finance,0.0,Neutro
2025-12-13 08:00:00,"Can Bitcoin Reach $250,000 in 2026? The Answer Might Blow Your Mind. - The Motley Fool",0.6,Positivo (Comprar)
2025-12-15 08:00:00,What’s Next for Bitcoin? VanEck’s Sigel on the Crypto Plunge and Outlook | Morningstar Nordics - Morningstar Canada,0.0,Neutro
2025-12-15 08:00:00,2026 Digital Asset Outlook: Dawn of the Institutional Era - Grayscale,0.0,Neutro
2025-12-15 08:00:00,Texas puts $5 million into Bitcoin to start crypto reserve - NBC 5 Dallas-Fort Worth,0.3,Positivo (Comprar)
2025-12-15 08:00:00,Should You Forget Bitcoin and Buy Bitcoin Cash Instead? - Yahoo Finance,0.0,Neutro
2025-12-15 08:00:00,"5 Reasons Bitcoin Fell to $85,000 and Why More Downside Is Possible - Yahoo Finance",0.25,Positivo (Comprar)
2025-12-15 08:00:00,Strategy Keeps Buying Bitcoin. It Isn’t Helping the Stock. - Barron's,0.0,Neutro
2025-12-15 08:00:00,The Year Ahead: 10 Crypto Predictions for 2026 - Bitwise Investments,0.0,Neutro
2025-12-16 08:00:00,"Bitcoin Keeps Sliding, and the True Believers Keep Buying - WSJ",0.35,Positivo (Comprar)
2025-12-16 08:00:00,American Bitcoin Enters Top 20 Publicly Traded Bitcoin Treasury Companies by Holdings - PR Newswire,0.1667,Positivo (Comprar)
2025-12-16 08:00:00,Bitcoin vs VIX: Using Crypto as an Early Signal for Risk Appetite - tastylive,0.1,Neutro
2025-12-16 08:00:00,How a Trump business deal with a crypto firm exposes potential conflicts of interest - PBS,-0.1,Neutro
2025-12-18 08:00:00,Bitcoin Is Doing Something Last Seen in 2014. Wall Street Analysts Say This Will Happen in 2026. - Yahoo Finance,0.0,Neutro
2025-12-18 08:00:00,"Peter Schiff Says Bitcoin Will Drop ‘Much Lower’ Than $50K, Claims Michael Saylor ‘Doesn’t Care’ About Shareholder Value - Yahoo Finance",0.2,Positivo (Comprar)
2025-12-18 08:00:00,"The transmission and influence mechanism of bitcoin, green bonds, renewable energy, and gold: a quantile connectedness approach - Frontiers",-0.2,Negativo (Vender)
2025-12-19 08:00:00,"Bitcoin price could hit $143,000 in a year, Citi says, citing ETF and regulatory tailwinds - CoinDesk",0.0,Neutro
2025-12-19 08:00:00,Bitcoin Price Forecasts for 2026 Are Being Cut as Bulls Turn Cautious - Barron's,0.0,Neutro
2025-12-20 08:00:00,"Granite Geek: Confused by the state’s Bitcoin bond? Me, too - Monadnock Ledger-Transcript",-0.4,Negativo (Vender)
2025-12-20 08:00:00,Institutional Portfolios Need New Yield Sources - and Bitcoin Delivers - FinTech Weekly,0.1364,Positivo (Comprar)
2025-12-21 08:00:00,"1 Top Cryptocurrency to Buy Before It Soars 1,049%, According to Strategy's Michael Saylor - The Motley Fool",0.55,Positivo (Comprar)
2025-12-21 08:00:00,"Bitcoin Will Hit $200,000 In 2026 Thanks To This New Federal Reserve Program, Arthur Hayes Says - Yahoo Finance",0.1682,Positivo (Comprar)
2025-12-21 08:00:00,"To lower crypto investment risk, the market is starting to diversify its digital asset bets - CNBC",0.0,Neutro
2025-12-22 08:00:00,"Bitcoin $200K In 2026? Maybe. Probably, According to These Analysts. - Yahoo Finance",0.0,Neutro
2025-12-22 08:00:00,Texas town battles nonstop noise from bitcoin mine - Al Jazeera,0.0,Neutro
2025-12-22 08:00:00,Bitcoin Could Hit $170K in 2026 Fed Crisis Scenario - ETF Trends,0.0,Neutro
2025-12-22 08:00:00,VanEck Mid-December 2025 Bitcoin ChainCheck - VanEck,0.0,Neutro
2025-12-23 08:00:00,Bitcoin’s buzz is gone. Investors chose real gold in 2025 | Nils Pratley - The Guardian,0.2,Positivo (Comprar)
2025-12-23 08:00:00,Bitcoin Trapped Until 2026 as Holiday Trading Drains Market Liquidity: QCP - Yahoo Finance,-0.2,Negativo (Vender)
2025-12-23 08:00:00,Bitcoin 2026 forecast: post-halving setup or cycle peak? - ig.com,0.0,Neutro
2025-12-23 08:00:00,Bitcoin Miners Thrive Off a New Side Hustle: Retooling Their Data Centers for AI - WSJ,0.1364,Positivo (Comprar)
2025-12-24 08:00:00,"The Real Reason Bitcoin Dropped Like A Stone From Its $126,000 All-Time High - Yahoo Finance",0.18,Positivo (Comprar)
2025-12-24 08:00:00,Crypto Crash Oct 2025: Leverage Meets Liquidity - FTI Consulting,0.0,Neutro
2025-12-25 08:00:00,"Is Bitcoin a Buy, Sell, or Hold in 2026? - Yahoo Finance",0.0,Neutro
2025-12-25 08:00:00,We Asked ChatGPT Where Bitcoin Will Be in 30 Christmases — The Answer May Shock You - Yahoo Finance,0.0,Neutro
2025-12-25 08:00:00,Jim Cramer turns 100% bearish on Bitcoin - Yahoo Finance,0.0,Neutro
2025-12-26 08:00:00,Bitcoin 2025: volatility and the rise of private litigation - Reuters,0.0,Neutro
2025-12-27 08:00:00,Bitcoin Whales Woke Up in 2025 and Moved Billions in BTC—Here's Why - Yahoo Finance,0.0,Neutro
2025-12-28 08:00:00,"In January, Jamie Dimon Said Bitcoin Is A 'Ponzi'—But Look At JPMorgan's Crypto Moves Now - Yahoo Finance",0.0,Neutro
2025-12-28 08:00:00,"Is Bitcoin a Buy, Sell, or Hold in 2026? - The Motley Fool",0.6,Positivo (Comprar)
2026-01-01 08:00:00,Will bitcoin price sink to $50k or soar to $125k in 2026? - Yahoo Finance UK,0.0,Neutro
2026-01-01 08:00:00,Crypto soared in 2025 — and then crashed. Now what? - NPR,0.0,Neutro
2026-01-03 08:00:00,The Best Time to Buy Bitcoin in 2026 Isn't a Date — It's a Process - Yahoo Finance,1.0,Positivo (Comprar)
2026-01-04 08:00:00,Venezuela Aftermath: Bitcoin and Crypto Markets Soar Amid $17.3 Trillion Oil Price Shock - Yahoo Finance,0.0,Neutro
2026-01-04 08:00:00,"Is Bitcoin a Buy, Hold, or Sell in 2026? - Yahoo Finance",0.0,Neutro
2026-01-05 08:00:00,December 2025: Winter Freeze - Grayscale,0.0,Neutro
2026-01-05 08:00:00,"Bitcoin Price, XRP, Ethereum Jump. What's Driving Cryptos' Strong Start to 2026. - Barron's",0.4333,Positivo (Comprar)
2026-01-05 08:00:00,Did DOJ Prosecutors Violate Trump’s Executive Order by Selling the Forfeited Samourai Wallet Bitcoin? - Bitcoin Magazine,0.0,Neutro
2026-01-06 08:00:00,Bitcoin Payments: Who Accepts Bitcoin and Other Cryptocurrencies in 2026 - Ledger,-0.125,Negativo (Vender)
2026-01-06 08:00:00,"Morgan Stanley files for bitcoin, solana ETFs in digital assets push - Reuters",0.0,Neutro
2026-01-06 08:00:00,Riot Announces December 2025 Production and Operations Updates - Riot Platforms,0.0,Neutro
2026-01-06 08:00:00,"Venezuela could be sitting on a big Bitcoin stash, experts say. Here's what could happen next - CNBC",0.0,Neutro
2026-01-07 08:00:00,Venezuela rumored to hold $60B Bitcoin ‘shadow reserve’ - Fortune,0.0,Neutro
2026-01-07 08:00:00,"The boldest bitcoin predictions for 2026 are in — from $75,000 to $225,000 - CNBC",0.0,Neutro
2026-01-07 08:00:00,Silver Overtook Bitcoin on Volatility to End 2025—Can BTC Reclaim “Risk Asset” Crown in 2026? - Yahoo Finance,0.0,Neutro
2026-01-07 08:00:00,Can Bitcoin Bounce Back in 2026? - Yahoo Finance,0.0,Neutro
2026-01-07 08:00:00,"Crypto Latecomer Morgan Stanley Files for Bitcoin, Solana ETFs - Bloomberg",0.0,Neutro
2026-01-07 08:00:00,"Bitcoin: What Comes Next, Boom Or Doom? - Forbes",0.0,Neutro
2026-01-07 08:00:00,Crypto Forecast: Bitcoin Surge May Be a Bull Trap – Dec - FOREX.com,0.0,Neutro
2026-01-08 08:00:00,"Prediction: Bitcoin Will Hit $150,000 in 2026 - The Motley Fool",0.6,Positivo (Comprar)
2026-01-08 08:00:00,Bitcoin Long-Term Capital Market Assumptions - VanEck,0.0,Neutro
2026-01-08 08:00:00,"What to look for in crypto in 2026: Bitcoin, Trump, and the battle for DeFi - Fortune",0.0,Neutro
2026-01-08 08:00:00,Florida Lawmakers Want To Create A Bitcoin Reserve In 2026 - Bitcoin Magazine,0.0,Neutro
2026-01-08 08:00:00,Bitcoin price falls as BlackRock and Fidelity ETFs see heavy outflows - Yahoo Finance UK,-0.2,Negativo (Vender)
2026-01-09 08:00:00,Bitcoin price analysis: BTC possibly poised for breakout from tight range - CoinDesk,-0.0893,Neutro
2026-01-09 08:00:00,11 Spot Bitcoin ETFs to Buy in 2026 - U.S. News Money,0.0,Neutro
2026-01-09 08:00:00,This Investor Thinks the United States Could Start Buying Bitcoin in 2026 - Bitcoin Magazine,0.0,Neutro
2026-01-09 08:00:00,Rumors are swirling about Venezuela holding $60 billion in Bitcoin—but crypto experts are skeptical - Fortune,-0.5,Negativo (Vender)
2026-01-10 08:00:00,The crypto ATM's days in America may be numbered - CNBC,0.0,Neutro
2026-01-12 08:00:00,"BTQ Technologies Launches Bitcoin Quantum Testnet, Marking 17 Years Since Bitcoin's Genesis Block with First Quantum-Safe Fork - PR Newswire",0.25,Positivo (Comprar)
2026-01-12 08:00:00,Save the Children opens Bitcoin fund - Alliance magazine,0.0,Neutro
2026-01-12 08:00:00,Will Central Banks Soon Begin Adding Bitcoin to Their Reserves? - International Banker,0.0,Neutro
2026-01-12 08:00:00,Prediction: Bitcoin Will Not Be Worth $1 Million in 5 Years - Yahoo Finance,0.3,Positivo (Comprar)
2026-01-13 08:00:00,The Hidden Bitcoin Leverage Trap - The Regulatory Review,-0.1667,Negativo (Vender)
2026-01-13 08:00:00,"Bitcoin options open interest extends dominance over futures, damping BTC volatility - Yahoo Finance UK",0.0,Neutro
2026-01-13 08:00:00,Detecting illicit transactions in bitcoin: a wavelet-temporal graph transformer approach for anti-money laundering - Nature,0.0,Neutro
2026-01-13 08:00:00,Bitcoin Has Started 2026 Strong: Here’s Why and Where It Could Go Next - Yahoo Finance,0.2167,Positivo (Comprar)
2026-01-14 08:00:00,Bitcoin Is on the Rise Again. Why Some Experts Think This Might Last a While - Investopedia,0.0,Neutro
2026-01-14 08:00:00,Bitcoin ETFs See Biggest Inflow in Three Months After Reversing Outflows — Could Trump’s Tariff Decision Shift the Trend Again? - Yahoo Finance,0.0,Neutro
2026-01-14 08:00:00,"Bitcoin price breakout: BTC clears $94,700 resistance, eyes $100K​ - ig.com",0.0,Neutro
2026-01-14 08:00:00,Bitcoin Prices Climb To Highest Price Since November - Forbes,0.0,Neutro
2026-01-14 08:00:00,Bitcoin nears $98K after ETF inflows hit 3-month high - Yahoo Finance,0.16,Positivo (Comprar)
2026-01-14 08:00:00,These Finnish homes are being heated by a surprising source: Bitcoin - grist.org,0.7,Positivo (Comprar)
2026-01-14 08:00:00,This Swiss city wants to become the bitcoin capital of Europe - marketplace.org,0.2,Positivo (Comprar)
2026-01-14 08:00:00,"Bitcoin closes in on $100,000 in surprise surge - Fortune",0.0,Neutro
2026-01-14 08:00:00,Is Bitcoin About to Break Out? - Yahoo Finance,0.0,Neutro
2026-01-15 08:00:00,Bitcoin price rallies as BlackRock drives fresh inflows - Yahoo Finance UK,0.3,Positivo (Comprar)
2026-01-15 08:00:00,The road ahead for crypto markets in 2026 - Kraken Blog,0.0,Neutro
